time_s,voltage_V,current_A
+8.196270E+01,+3.389651E+00,-1.032779E+00
+8.200390E+01,+3.389645E+00,-1.032788E+00
+8.204520E+01,+3.389632E+00,-1.032793E+00
+8.208640E+01,+3.389643E+00,-1.032791E+00
+8.212760E+01,+3.389627E+00,-1.032864E+00
+8.216880E+01,+3.389622E+00,-1.032902E+00
+8.221000E+01,+3.389602E+00,-1.032899E+00
+8.225130E+01,+3.389592E+00,-1.032922E+00
+8.229250E+01,+3.389577E+00,-1.032929E+00
+8.233370E+01,+3.389575E+00,-1.033003E+00
+8.237500E+01,+3.389556E+00,-1.033016E+00
+8.241620E+01,+3.389550E+00,-1.033000E+00
+8.245740E+01,+3.389549E+00,-1.032961E+00
+8.249870E+01,+3.389539E+00,-1.032969E+00
+8.253990E+01,+3.389539E+00,-1.032975E+00
+8.258120E+01,+3.389545E+00,-1.032996E+00
+8.262240E+01,+3.389532E+00,-1.032960E+00
+8.266370E+01,+3.389530E+00,-1.032938E+00
+8.270490E+01,+3.389547E+00,-1.032853E+00
+8.274610E+01,+3.389537E+00,-1.032959E+00
+8.278740E+01,+3.389520E+00,-1.032975E+00
+8.282860E+01,+3.389513E+00,-1.032956E+00
+8.286990E+01,+3.389505E+00,-1.032994E+00
+8.291110E+01,+3.389490E+00,-1.032985E+00
+8.295240E+01,+3.389492E+00,-1.032976E+00
+8.299360E+01,+3.389496E+00,-1.032952E+00
+8.303480E+01,+3.389501E+00,-1.032924E+00
+8.307610E+01,+3.389482E+00,-1.032938E+00
+8.311730E+01,+3.389481E+00,-1.032922E+00
+8.315860E+01,+3.389477E+00,-1.032856E+00
+8.319980E+01,+3.389501E+00,-1.032846E+00
+8.324110E+01,+3.389469E+00,-1.032944E+00
+8.328230E+01,+3.389458E+00,-1.032939E+00
+8.332350E+01,+3.389452E+00,-1.032815E+00
+8.336480E+01,+3.389490E+00,-1.032870E+00
+8.340600E+01,+3.389450E+00,-1.032931E+00
+8.344720E+01,+3.389439E+00,-1.032914E+00
+8.348850E+01,+3.389450E+00,-1.032891E+00
+8.352970E+01,+3.389442E+00,-1.032903E+00
+8.357100E+01,+3.389442E+00,-1.032928E+00
+8.361220E+01,+3.389426E+00,-1.032926E+00
+8.365340E+01,+3.389422E+00,-1.032898E+00
+8.369470E+01,+3.389427E+00,-1.032868E+00
+8.373590E+01,+3.389424E+00,-1.032875E+00
+8.377720E+01,+3.389414E+00,-1.032860E+00
+8.381840E+01,+3.389422E+00,-1.032784E+00
+8.385960E+01,+3.389406E+00,-1.032890E+00
+8.390090E+01,+3.389388E+00,-1.032904E+00
+8.394210E+01,+3.389397E+00,-1.032802E+00
+8.398340E+01,+3.389422E+00,-1.032805E+00
+8.402460E+01,+3.389395E+00,-1.032874E+00
+8.406590E+01,+3.389380E+00,-1.032890E+00
+8.410710E+01,+3.389370E+00,-1.032872E+00
+8.414830E+01,+3.389382E+00,-1.032832E+00
+8.418960E+01,+3.389376E+00,-1.032840E+00
+8.423080E+01,+3.389369E+00,-1.032843E+00
+8.427200E+01,+3.389372E+00,-1.032806E+00
+8.431330E+01,+3.389369E+00,-1.032783E+00
+8.435430E+01,+3.389352E+00,-1.032734E+00
+8.439550E+01,+3.389372E+00,-1.032625E+00
+8.443680E+01,+3.389378E+00,-1.032717E+00
+8.447800E+01,+3.389353E+00,-1.032762E+00
+8.451930E+01,+3.389346E+00,-1.032752E+00
+8.456050E+01,+3.389344E+00,-1.032714E+00
+8.460170E+01,+3.389338E+00,-1.032736E+00
+8.464300E+01,+3.389346E+00,-1.032722E+00
+8.468420E+01,+3.389349E+00,-1.032722E+00
+8.472540E+01,+3.389346E+00,-1.032706E+00
+8.476670E+01,+3.389334E+00,-1.032730E+00
+8.480790E+01,+3.389333E+00,-1.032737E+00
+8.484910E+01,+3.389308E+00,-1.032747E+00
+8.489040E+01,+3.389317E+00,-1.032743E+00
+8.493160E+01,+3.389312E+00,-1.032741E+00
+8.497280E+01,+3.389310E+00,-1.032733E+00
+8.501410E+01,+3.389300E+00,-1.032764E+00
+8.505530E+01,+3.389289E+00,-1.032781E+00
+8.509650E+01,+3.389280E+00,-1.032770E+00
+8.513780E+01,+3.389283E+00,-1.032756E+00
+8.517900E+01,+3.389270E+00,-1.032728E+00
+8.522020E+01,+3.389281E+00,-1.032655E+00
+8.526140E+01,+3.389262E+00,-1.032769E+00
+8.530270E+01,+3.389257E+00,-1.032734E+00
+8.534390E+01,+3.389266E+00,-1.032713E+00
+8.538510E+01,+3.389268E+00,-1.032717E+00
+8.542640E+01,+3.389253E+00,-1.032739E+00
+8.546760E+01,+3.389249E+00,-1.032741E+00
+8.550880E+01,+3.389249E+00,-1.032740E+00
+8.555000E+01,+3.389240E+00,-1.032780E+00
+8.559130E+01,+3.389240E+00,-1.032711E+00
+8.563250E+01,+3.389232E+00,-1.032700E+00
+8.567370E+01,+3.389232E+00,-1.032716E+00
+8.571500E+01,+3.389222E+00,-1.032726E+00
+8.575620E+01,+3.389209E+00,-1.032760E+00
+8.579740E+01,+3.389208E+00,-1.032743E+00
+8.583870E+01,+3.389205E+00,-1.032734E+00
+8.587990E+01,+3.389213E+00,-1.032711E+00
+8.592110E+01,+3.389204E+00,-1.032636E+00
+8.596230E+01,+3.389228E+00,-1.032568E+00
+8.600360E+01,+3.389211E+00,-1.032674E+00
+8.604480E+01,+3.389184E+00,-1.032708E+00
+8.608600E+01,+3.389181E+00,-1.032668E+00
+8.612730E+01,+3.389181E+00,-1.032640E+00
+8.616850E+01,+3.389189E+00,-1.032650E+00
+8.620970E+01,+3.389184E+00,-1.032650E+00
+8.625100E+01,+3.389184E+00,-1.032637E+00
+8.629220E+01,+3.389181E+00,-1.032620E+00
+8.633340E+01,+3.389175E+00,-1.032618E+00
+8.637470E+01,+3.389160E+00,-1.032519E+00
+8.641590E+01,+3.389181E+00,-1.032519E+00
+8.645710E+01,+3.389158E+00,-1.032595E+00
+8.649830E+01,+3.389158E+00,-1.032610E+00
+8.653960E+01,+3.389120E+00,-1.032664E+00
+8.658080E+01,+3.389135E+00,-1.032688E+00
+8.662200E+01,+3.389115E+00,-1.032732E+00
+8.666320E+01,+3.389109E+00,-1.032645E+00
+8.670440E+01,+3.389126E+00,-1.032672E+00
+8.674570E+01,+3.389107E+00,-1.032750E+00
+8.678690E+01,+3.389080E+00,-1.032838E+00
+8.682810E+01,+3.389067E+00,-1.032887E+00
+8.686940E+01,+3.389060E+00,-1.032881E+00
+8.691060E+01,+3.389054E+00,-1.032897E+00
+8.695180E+01,+3.389046E+00,-1.032888E+00
+8.699310E+01,+3.389046E+00,-1.032889E+00
+8.703430E+01,+3.389025E+00,-1.032930E+00
+8.707560E+01,+3.389025E+00,-1.032931E+00
+8.711680E+01,+3.389025E+00,-1.032936E+00
+8.715810E+01,+3.389021E+00,-1.032952E+00
+8.719930E+01,+3.389001E+00,-1.032981E+00
+8.724050E+01,+3.388995E+00,-1.032996E+00
+8.728180E+01,+3.388989E+00,-1.032980E+00
+8.732300E+01,+3.388991E+00,-1.032947E+00
+8.736430E+01,+3.388985E+00,-1.032947E+00
+8.740550E+01,+3.388980E+00,-1.032915E+00
+8.744670E+01,+3.388984E+00,-1.032908E+00
+8.748800E+01,+3.388972E+00,-1.032907E+00
+8.752920E+01,+3.388989E+00,-1.032899E+00
+8.757050E+01,+3.388976E+00,-1.032892E+00
+8.761170E+01,+3.388982E+00,-1.032877E+00
+8.765300E+01,+3.388970E+00,-1.032876E+00
+8.769420E+01,+3.388972E+00,-1.032883E+00
+8.773540E+01,+3.388963E+00,-1.032881E+00
+8.777670E+01,+3.388953E+00,-1.032886E+00
+8.781790E+01,+3.388944E+00,-1.032885E+00
+8.785910E+01,+3.388938E+00,-1.032887E+00
+8.790040E+01,+3.388931E+00,-1.032847E+00
+8.794160E+01,+3.388949E+00,-1.032801E+00
+8.798280E+01,+3.388947E+00,-1.032783E+00
+8.802410E+01,+3.388953E+00,-1.032771E+00
+8.806530E+01,+3.388942E+00,-1.032749E+00
+8.810650E+01,+3.388952E+00,-1.032752E+00
+8.814780E+01,+3.388952E+00,-1.032718E+00
+8.818900E+01,+3.388944E+00,-1.032701E+00
+8.823030E+01,+3.388936E+00,-1.032695E+00
+8.827150E+01,+3.388925E+00,-1.032688E+00
+8.831270E+01,+3.388940E+00,-1.032616E+00
+8.835400E+01,+3.388942E+00,-1.032604E+00
+8.839520E+01,+3.388936E+00,-1.032621E+00
+8.843640E+01,+3.388931E+00,-1.032644E+00
+8.847770E+01,+3.388913E+00,-1.032670E+00
+8.851890E+01,+3.388900E+00,-1.032665E+00
+8.856010E+01,+3.388919E+00,-1.032640E+00
+8.860140E+01,+3.388919E+00,-1.032647E+00
+8.864260E+01,+3.388902E+00,-1.032628E+00
+8.868390E+01,+3.388910E+00,-1.032560E+00
+8.872510E+01,+3.388916E+00,-1.032477E+00
+8.876630E+01,+3.388916E+00,-1.032524E+00
+8.880760E+01,+3.388906E+00,-1.032580E+00
+8.884880E+01,+3.388893E+00,-1.032591E+00
+8.889010E+01,+3.388906E+00,-1.032462E+00
+8.893130E+01,+3.388923E+00,-1.032461E+00
+8.897250E+01,+3.388898E+00,-1.032528E+00
+8.901380E+01,+3.388891E+00,-1.032494E+00
+8.905500E+01,+3.388887E+00,-1.032479E+00
+8.909630E+01,+3.388889E+00,-1.032510E+00
+8.913750E+01,+3.388872E+00,-1.032502E+00
+8.917870E+01,+3.388883E+00,-1.032465E+00
+8.921990E+01,+3.388879E+00,-1.032496E+00
+8.926120E+01,+3.388879E+00,-1.032470E+00
+8.930240E+01,+3.388895E+00,-1.032365E+00
+8.934370E+01,+3.388877E+00,-1.032436E+00
+8.938490E+01,+3.388874E+00,-1.032413E+00
+8.942610E+01,+3.388870E+00,-1.032468E+00
+8.946740E+01,+3.388855E+00,-1.032454E+00
+8.950860E+01,+3.388849E+00,-1.032462E+00
+8.954980E+01,+3.388860E+00,-1.032456E+00
+8.959110E+01,+3.388843E+00,-1.032433E+00
+8.963230E+01,+3.388855E+00,-1.032444E+00
+8.967350E+01,+3.388834E+00,-1.032437E+00
+8.971480E+01,+3.388834E+00,-1.032444E+00
+8.975600E+01,+3.388834E+00,-1.032435E+00
+8.979720E+01,+3.388836E+00,-1.032428E+00
+8.983840E+01,+3.388823E+00,-1.032383E+00
+8.987970E+01,+3.388830E+00,-1.032401E+00
+8.992090E+01,+3.388805E+00,-1.032405E+00
+8.996210E+01,+3.388811E+00,-1.032384E+00
+9.000340E+01,+3.388817E+00,-1.032388E+00
+9.004460E+01,+3.388813E+00,-1.032315E+00
+9.008580E+01,+3.388803E+00,-1.032423E+00
+9.012700E+01,+3.388796E+00,-1.032397E+00
+9.016830E+01,+3.388803E+00,-1.032398E+00
+9.020950E+01,+3.388784E+00,-1.032405E+00
+9.025070E+01,+3.388792E+00,-1.032311E+00
+9.029200E+01,+3.388794E+00,-1.032357E+00
+9.033320E+01,+3.388779E+00,-1.032355E+00
+9.037440E+01,+3.388773E+00,-1.032351E+00
+9.041570E+01,+3.388769E+00,-1.032346E+00
+9.045690E+01,+3.388760E+00,-1.032445E+00
+9.049810E+01,+3.388726E+00,-1.032505E+00
+9.053940E+01,+3.388730E+00,-1.032465E+00
+9.058060E+01,+3.388737E+00,-1.032416E+00
+9.062180E+01,+3.388726E+00,-1.032442E+00
+9.066300E+01,+3.388731E+00,-1.032441E+00
+9.070430E+01,+3.388726E+00,-1.032423E+00
+9.074550E+01,+3.388722E+00,-1.032391E+00
+9.078670E+01,+3.388715E+00,-1.032414E+00
+9.082790E+01,+3.388726E+00,-1.032408E+00
+9.086920E+01,+3.388720E+00,-1.032316E+00
+9.091040E+01,+3.388726E+00,-1.032344E+00
+9.095160E+01,+3.388712E+00,-1.032316E+00
+9.099280E+01,+3.388718E+00,-1.032326E+00
+9.103410E+01,+3.388694E+00,-1.032306E+00
+9.107530E+01,+3.388699E+00,-1.032341E+00
+9.111650E+01,+3.388690E+00,-1.032422E+00
+9.115770E+01,+3.388667E+00,-1.032429E+00
+9.119890E+01,+3.388652E+00,-1.032427E+00
+9.124020E+01,+3.388667E+00,-1.032440E+00
+9.128140E+01,+3.388656E+00,-1.032451E+00
+9.132260E+01,+3.388659E+00,-1.032441E+00
+9.136380E+01,+3.388640E+00,-1.032444E+00
+9.140510E+01,+3.388642E+00,-1.032418E+00
+9.144630E+01,+3.388640E+00,-1.032404E+00
+9.148750E+01,+3.388637E+00,-1.032409E+00
+9.152880E+01,+3.388637E+00,-1.032388E+00
+9.157000E+01,+3.388646E+00,-1.032376E+00
+9.161120E+01,+3.388629E+00,-1.032368E+00
+9.165240E+01,+3.388633E+00,-1.032383E+00
+9.169360E+01,+3.388629E+00,-1.032344E+00
+9.173490E+01,+3.388622E+00,-1.032377E+00
+9.177610E+01,+3.388614E+00,-1.032356E+00
+9.181730E+01,+3.388616E+00,-1.032347E+00
+9.185850E+01,+3.388612E+00,-1.032348E+00
+9.189980E+01,+3.388604E+00,-1.032345E+00
+9.194100E+01,+3.388602E+00,-1.032348E+00
+9.198220E+01,+3.388591E+00,-1.032325E+00
+9.202350E+01,+3.388589E+00,-1.032351E+00
+9.206470E+01,+3.388576E+00,-1.032359E+00
+9.210600E+01,+3.388593E+00,-1.032341E+00
+9.214720E+01,+3.388580E+00,-1.032328E+00
+9.218840E+01,+3.388578E+00,-1.032323E+00
+9.222970E+01,+3.388568E+00,-1.032317E+00
+9.227090E+01,+3.388576E+00,-1.032306E+00
+9.231220E+01,+3.388568E+00,-1.032310E+00
+9.235340E+01,+3.388555E+00,-1.032319E+00
+9.239470E+01,+3.388555E+00,-1.032298E+00
+9.243590E+01,+3.388544E+00,-1.032303E+00
+9.247720E+01,+3.388536E+00,-1.032323E+00
+9.251840E+01,+3.388523E+00,-1.032341E+00
+9.255970E+01,+3.388523E+00,-1.032333E+00
+9.260090E+01,+3.388529E+00,-1.032225E+00
+9.264210E+01,+3.388547E+00,-1.032122E+00
+9.268340E+01,+3.388544E+00,-1.032231E+00
+9.272460E+01,+3.388514E+00,-1.032292E+00
+9.276590E+01,+3.388519E+00,-1.032266E+00
+9.280710E+01,+3.388510E+00,-1.032250E+00
+9.284840E+01,+3.388506E+00,-1.032255E+00
+9.288960E+01,+3.388500E+00,-1.032237E+00
+9.293080E+01,+3.388502E+00,-1.032196E+00
+9.297210E+01,+3.388502E+00,-1.032176E+00
+9.301330E+01,+3.388502E+00,-1.032152E+00
+9.305460E+01,+3.388496E+00,-1.032126E+00
+9.309580E+01,+3.388493E+00,-1.032145E+00
+9.313700E+01,+3.388500E+00,-1.032112E+00
+9.317820E+01,+3.388504E+00,-1.032085E+00
+9.321950E+01,+3.388493E+00,-1.032103E+00
+9.326070E+01,+3.388498E+00,-1.032036E+00
+9.330200E+01,+3.388502E+00,-1.032036E+00
+9.334320E+01,+3.388494E+00,-1.032024E+00
+9.338440E+01,+3.388496E+00,-1.032008E+00
+9.342570E+01,+3.388487E+00,-1.031988E+00
+9.346690E+01,+3.388483E+00,-1.032018E+00
+9.350810E+01,+3.388475E+00,-1.032032E+00
+9.354930E+01,+3.388483E+00,-1.032004E+00
+9.359060E+01,+3.388472E+00,-1.031977E+00
+9.363180E+01,+3.388475E+00,-1.031991E+00
+9.367300E+01,+3.388460E+00,-1.032068E+00
+9.371430E+01,+3.388449E+00,-1.032031E+00
+9.375550E+01,+3.388453E+00,-1.032053E+00
+9.379670E+01,+3.388445E+00,-1.032066E+00
+9.383800E+01,+3.388426E+00,-1.032108E+00
+9.387920E+01,+3.388422E+00,-1.032099E+00
+9.392040E+01,+3.388422E+00,-1.032149E+00
+9.396170E+01,+3.388411E+00,-1.032119E+00
+9.400290E+01,+3.388405E+00,-1.032135E+00
+9.404420E+01,+3.388402E+00,-1.032164E+00
+9.408540E+01,+3.388392E+00,-1.032179E+00
+9.412660E+01,+3.388367E+00,-1.032199E+00
+9.416790E+01,+3.388375E+00,-1.032222E+00
+9.420910E+01,+3.388352E+00,-1.032218E+00
+9.425030E+01,+3.388364E+00,-1.032201E+00
+9.429160E+01,+3.388354E+00,-1.032238E+00
+9.433280E+01,+3.388339E+00,-1.032270E+00
+9.437400E+01,+3.388322E+00,-1.032274E+00
+9.441530E+01,+3.388322E+00,-1.032289E+00
+9.445650E+01,+3.388316E+00,-1.032278E+00
+9.449770E+01,+3.388316E+00,-1.032286E+00
+9.453890E+01,+3.388307E+00,-1.032258E+00
+9.458020E+01,+3.388303E+00,-1.032227E+00
+9.462140E+01,+3.388307E+00,-1.032252E+00
+9.466260E+01,+3.388299E+00,-1.032224E+00
+9.470390E+01,+3.388297E+00,-1.032222E+00
+9.474510E+01,+3.388305E+00,-1.032232E+00
+9.478630E+01,+3.388305E+00,-1.032194E+00
+9.482760E+01,+3.388307E+00,-1.032226E+00
+9.486880E+01,+3.388277E+00,-1.032269E+00
+9.491000E+01,+3.388278E+00,-1.032251E+00
+9.495130E+01,+3.388265E+00,-1.032224E+00
+9.499250E+01,+3.388269E+00,-1.032237E+00
+9.503370E+01,+3.388258E+00,-1.032253E+00
+9.507490E+01,+3.388259E+00,-1.032258E+00
+9.511620E+01,+3.388246E+00,-1.032237E+00
+9.515740E+01,+3.388248E+00,-1.032256E+00
+9.519860E+01,+3.388225E+00,-1.032298E+00
+9.523980E+01,+3.388225E+00,-1.032261E+00
+9.528110E+01,+3.388238E+00,-1.032246E+00
+9.532230E+01,+3.388223E+00,-1.032248E+00
+9.536350E+01,+3.388216E+00,-1.032245E+00
+9.540480E+01,+3.388223E+00,-1.032231E+00
+9.544600E+01,+3.388214E+00,-1.032231E+00
+9.548720E+01,+3.388223E+00,-1.032213E+00
+9.552840E+01,+3.388201E+00,-1.032208E+00
+9.556970E+01,+3.388208E+00,-1.032207E+00
+9.561090E+01,+3.388202E+00,-1.032209E+00
+9.565210E+01,+3.388193E+00,-1.032235E+00
+9.569340E+01,+3.388176E+00,-1.032277E+00
+9.573460E+01,+3.388161E+00,-1.032283E+00
+9.577580E+01,+3.388170E+00,-1.032281E+00
+9.581700E+01,+3.388161E+00,-1.032298E+00
+9.585830E+01,+3.388157E+00,-1.032269E+00
+9.589950E+01,+3.388148E+00,-1.032268E+00
+9.594070E+01,+3.388153E+00,-1.032253E+00
+9.598200E+01,+3.388140E+00,-1.032253E+00
+9.602320E+01,+3.388151E+00,-1.032246E+00
+9.606450E+01,+3.388140E+00,-1.032210E+00
+9.610570E+01,+3.388148E+00,-1.032204E+00
+9.614700E+01,+3.388144E+00,-1.032219E+00
+9.618820E+01,+3.388138E+00,-1.032211E+00
+9.622950E+01,+3.388125E+00,-1.032208E+00
+9.627070E+01,+3.388125E+00,-1.032196E+00
+9.631190E+01,+3.388121E+00,-1.032180E+00
+9.635320E+01,+3.388125E+00,-1.032174E+00
+9.639440E+01,+3.388119E+00,-1.032174E+00
+9.643570E+01,+3.388113E+00,-1.032147E+00
+9.647690E+01,+3.388117E+00,-1.032141E+00
+9.651820E+01,+3.388117E+00,-1.032147E+00
+9.655940E+01,+3.388106E+00,-1.032127E+00
+9.660070E+01,+3.388100E+00,-1.032082E+00
+9.664190E+01,+3.388112E+00,-1.032078E+00
+9.668310E+01,+3.388100E+00,-1.032024E+00
+9.672440E+01,+3.388115E+00,-1.032017E+00
+9.676560E+01,+3.388102E+00,-1.032087E+00
+9.680690E+01,+3.388079E+00,-1.032146E+00
+9.684810E+01,+3.388076E+00,-1.032090E+00
+9.688940E+01,+3.388079E+00,-1.032096E+00
+9.693060E+01,+3.388087E+00,-1.032075E+00
+9.697180E+01,+3.388073E+00,-1.032115E+00
+9.701310E+01,+3.388055E+00,-1.032189E+00
+9.705430E+01,+3.388036E+00,-1.032221E+00
+9.709550E+01,+3.388028E+00,-1.032214E+00
+9.713680E+01,+3.388034E+00,-1.032224E+00
+9.717800E+01,+3.388009E+00,-1.032244E+00
+9.721930E+01,+3.388030E+00,-1.032210E+00
+9.726050E+01,+3.388017E+00,-1.032217E+00
+9.730170E+01,+3.388021E+00,-1.032230E+00
+9.734300E+01,+3.388001E+00,-1.032062E+00
+9.738420E+01,+3.388037E+00,-1.032096E+00
+9.742550E+01,+3.388015E+00,-1.032208E+00
+9.746670E+01,+3.387986E+00,-1.032244E+00
+9.750790E+01,+3.387981E+00,-1.032238E+00
+9.754920E+01,+3.387981E+00,-1.032267E+00
+9.759040E+01,+3.387985E+00,-1.032235E+00
+9.763160E+01,+3.387973E+00,-1.032236E+00
+9.767290E+01,+3.387960E+00,-1.032246E+00
+9.771410E+01,+3.387952E+00,-1.032237E+00
+9.775540E+01,+3.387958E+00,-1.032229E+00
+9.779660E+01,+3.387935E+00,-1.032256E+00
+9.783780E+01,+3.387952E+00,-1.032153E+00
+9.787910E+01,+3.387964E+00,-1.032185E+00
+9.792030E+01,+3.387954E+00,-1.032207E+00
+9.796150E+01,+3.387949E+00,-1.032200E+00
+9.800280E+01,+3.387939E+00,-1.032182E+00
+9.804400E+01,+3.387939E+00,-1.032168E+00
+9.808520E+01,+3.387933E+00,-1.032179E+00
+9.812650E+01,+3.387928E+00,-1.032170E+00
+9.816770E+01,+3.387929E+00,-1.032145E+00
+9.820890E+01,+3.387931E+00,-1.032132E+00
+9.825020E+01,+3.387926E+00,-1.032113E+00
+9.829140E+01,+3.387929E+00,-1.032123E+00
+9.833260E+01,+3.387901E+00,-1.032110E+00
+9.837390E+01,+3.387913E+00,-1.032112E+00
+9.841510E+01,+3.387895E+00,-1.032100E+00
+9.845630E+01,+3.387899E+00,-1.032075E+00
+9.849760E+01,+3.387893E+00,-1.032106E+00
+9.853880E+01,+3.387892E+00,-1.032071E+00
+9.858000E+01,+3.387890E+00,-1.032018E+00
+9.862120E+01,+3.387913E+00,-1.031871E+00
+9.866240E+01,+3.387922E+00,-1.031986E+00
+9.870360E+01,+3.387914E+00,-1.031967E+00
+9.874490E+01,+3.387892E+00,-1.032013E+00
+9.878610E+01,+3.387882E+00,-1.032028E+00
+9.882730E+01,+3.387875E+00,-1.032027E+00
+9.886860E+01,+3.387846E+00,-1.032065E+00
+9.890980E+01,+3.387839E+00,-1.032089E+00
+9.895100E+01,+3.387835E+00,-1.032073E+00
+9.899220E+01,+3.387840E+00,-1.032063E+00
+9.903350E+01,+3.387844E+00,-1.032044E+00
+9.907470E+01,+3.387833E+00,-1.032058E+00
+9.911590E+01,+3.387833E+00,-1.032060E+00
+9.915710E+01,+3.387814E+00,-1.032154E+00
+9.919840E+01,+3.387803E+00,-1.032140E+00
+9.923960E+01,+3.387812E+00,-1.032075E+00
+9.928080E+01,+3.387821E+00,-1.032091E+00
+9.932200E+01,+3.387808E+00,-1.032100E+00
+9.936310E+01,+3.387795E+00,-1.032082E+00
+9.940430E+01,+3.387797E+00,-1.032074E+00
+9.944550E+01,+3.387803E+00,-1.032078E+00
+9.948680E+01,+3.387780E+00,-1.032090E+00
+9.952800E+01,+3.387778E+00,-1.032080E+00
+9.956920E+01,+3.387789E+00,-1.032061E+00
+9.961040E+01,+3.387768E+00,-1.032055E+00
+9.965170E+01,+3.387776E+00,-1.032040E+00
+9.969290E+01,+3.387772E+00,-1.032029E+00
+9.973410E+01,+3.387770E+00,-1.032062E+00
+9.977530E+01,+3.387770E+00,-1.032071E+00
+9.981660E+01,+3.387744E+00,-1.032038E+00
+9.985780E+01,+3.387764E+00,-1.031994E+00
+9.989900E+01,+3.387755E+00,-1.031978E+00
+9.994020E+01,+3.387755E+00,-1.031959E+00
+9.998140E+01,+3.387767E+00,-1.031929E+00
+1.000226E+02,+3.387774E+00,-1.031918E+00
+1.000638E+02,+3.387767E+00,-1.031895E+00
+1.001050E+02,+3.387761E+00,-1.031894E+00
+1.001462E+02,+3.387761E+00,-1.031902E+00
+1.001874E+02,+3.387742E+00,-1.031883E+00
+1.002286E+02,+3.387755E+00,-1.031838E+00
+1.002699E+02,+3.387740E+00,-1.031886E+00
+1.003111E+02,+3.387723E+00,-1.031921E+00
+1.003523E+02,+3.387715E+00,-1.031914E+00
+1.003935E+02,+3.387719E+00,-1.031911E+00
+1.004348E+02,+3.387707E+00,-1.031893E+00
+1.004760E+02,+3.387719E+00,-1.031927E+00
+1.005172E+02,+3.387707E+00,-1.031919E+00
+1.005584E+02,+3.387710E+00,-1.031882E+00
+1.005996E+02,+3.387715E+00,-1.031863E+00
+1.006409E+02,+3.387706E+00,-1.031898E+00
+1.006821E+02,+3.387677E+00,-1.031899E+00
+1.007233E+02,+3.387692E+00,-1.031842E+00
+1.007645E+02,+3.387713E+00,-1.031762E+00
+1.008058E+02,+3.387712E+00,-1.031770E+00
+1.008470E+02,+3.387706E+00,-1.031756E+00
+1.008882E+02,+3.387698E+00,-1.031786E+00
+1.009294E+02,+3.387691E+00,-1.031756E+00
+1.009706E+02,+3.387683E+00,-1.031752E+00
+1.010119E+02,+3.387691E+00,-1.031773E+00
+1.010531E+02,+3.387671E+00,-1.031863E+00
+1.010943E+02,+3.387660E+00,-1.031866E+00
+1.011355E+02,+3.387656E+00,-1.031810E+00
+1.011768E+02,+3.387653E+00,-1.031806E+00
+1.012180E+02,+3.387655E+00,-1.031856E+00
+1.012592E+02,+3.387651E+00,-1.031803E+00
+1.013004E+02,+3.387645E+00,-1.031794E+00
+1.013417E+02,+3.387656E+00,-1.031780E+00
+1.013829E+02,+3.387649E+00,-1.031798E+00
+1.014241E+02,+3.387638E+00,-1.031777E+00
+1.014653E+02,+3.387641E+00,-1.031716E+00
+1.015065E+02,+3.387641E+00,-1.031772E+00
+1.015478E+02,+3.387622E+00,-1.031766E+00
+1.015890E+02,+3.387616E+00,-1.031629E+00
+1.016302E+02,+3.387653E+00,-1.031587E+00
+1.016714E+02,+3.387645E+00,-1.031641E+00
+1.017126E+02,+3.387649E+00,-1.031573E+00
+1.017538E+02,+3.387639E+00,-1.031649E+00
+1.017951E+02,+3.387602E+00,-1.031714E+00
+1.018363E+02,+3.387594E+00,-1.031681E+00
+1.018775E+02,+3.387611E+00,-1.031638E+00
+1.019187E+02,+3.387616E+00,-1.031596E+00
+1.019599E+02,+3.387622E+00,-1.031467E+00
+1.020012E+02,+3.387649E+00,-1.031503E+00
+1.020424E+02,+3.387619E+00,-1.031495E+00
+1.020836E+02,+3.387616E+00,-1.031486E+00
+1.021248E+02,+3.387622E+00,-1.031475E+00
+1.021660E+02,+3.387620E+00,-1.031484E+00
+1.022073E+02,+3.387613E+00,-1.031481E+00
+1.022485E+02,+3.387605E+00,-1.031489E+00
+1.022897E+02,+3.387594E+00,-1.031469E+00
+1.023309E+02,+3.387590E+00,-1.031571E+00
+1.023722E+02,+3.387556E+00,-1.031590E+00
+1.024134E+02,+3.387566E+00,-1.031585E+00
+1.024546E+02,+3.387566E+00,-1.031628E+00
+1.024958E+02,+3.387554E+00,-1.031589E+00
+1.025370E+02,+3.387554E+00,-1.031620E+00
+1.025782E+02,+3.387547E+00,-1.031612E+00
+1.026195E+02,+3.387541E+00,-1.031601E+00
+1.026607E+02,+3.387554E+00,-1.031469E+00
+1.027019E+02,+3.387552E+00,-1.031513E+00
+1.027431E+02,+3.387537E+00,-1.031559E+00
+1.027843E+02,+3.387539E+00,-1.031574E+00
+1.028255E+02,+3.387520E+00,-1.031591E+00
+1.028668E+02,+3.387522E+00,-1.031562E+00
+1.029080E+02,+3.387526E+00,-1.031559E+00
+1.029492E+02,+3.387503E+00,-1.031579E+00
+1.029904E+02,+3.387495E+00,-1.031588E+00
+1.030316E+02,+3.387499E+00,-1.031611E+00
+1.030728E+02,+3.387484E+00,-1.031622E+00
+0.000000E+00,+3.399408E+00,-1.040764E+00
+4.130000E-02,+3.399415E+00,-1.040722E+00
+8.250000E-02,+3.399415E+00,-1.040615E+00
+1.238000E-01,+3.399433E+00,-1.040623E+00
+1.650000E-01,+3.399400E+00,-1.040631E+00
